username,black,darkGrey,deepGrey,mediumGrey,lightGrey,white,beige,peach,brown,chocolate,rust,orange,yellow,pastelYellow,lime,green,darkGreen,forest,darkTeal,lightTeal,aqua,azure,blue,navy,purple,mauve,magenta,pink,watermelon,red,rose,maroon,darkChocolate,darkPurple
SirBwennan@lemmy.world,13,9,2,9,13,21,0,0,0,17,105,54,67,18,8,29,173,26,0,0,1,58,67,0,48,22,0,27,0,218,5,2,0,0
AnarchyArcher@lemmy.world,75,48,24,51,47,147,3,10,0,4,17,31,2,22,3,10,21,3,23,5,25,49,130,111,40,12,3,47,7,36,3,1,0,0
Gurkinator@toast.ooo,346,1,17,0,0,104,0,0,0,4,0,0,143,0,0,65,97,14,0,43,10,1,1,0,0,0,0,0,2,236,14,6,0,0
koper@feddit.nl,620,0,3,5,160,78,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,6,0,5,0,0,0,0,0,0,116,0,0
AXLplosion@lemmy.zip,338,6,23,84,207,28,11,4,55,20,1,9,22,0,9,90,26,0,0,0,0,11,35,0,0,3,0,23,0,0,1,0,0,0
talou@jlai.lu,0,31,0,1,11,16,0,1,0,9,9,26,209,2,0,6,15,0,0,16,288,144,102,39,24,11,6,3,0,11,9,14,0,0
minishoemaze@beehaw.org,352,0,11,1,43,1,102,111,65,93,0,0,10,14,0,1,0,0,0,0,0,0,5,0,8,7,0,0,0,80,0,92,0,0
itsmect@monero.town,417,10,135,23,31,84,27,7,0,5,107,89,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,31,6,0,0,0
grimcient@lemmy.world,332,148,79,128,145,25,0,0,2,0,1,20,0,12,0,0,0,0,7,7,8,0,10,4,9,0,0,0,0,0,47,0,0,0
miningforrocks@lemmy.ml,30,0,0,0,63,81,0,1,0,0,0,13,77,0,0,26,53,0,0,0,22,501,9,0,21,38,20,26,1,0,0,0,0,0
PixeIOrange@lemmy.world,0,0,0,0,0,10,0,4,10,2,32,16,79,5,10,101,66,68,0,14,62,68,205,16,37,39,35,0,14,62,14,2,0,0
Bonestyx@lemmy.world,35,14,30,23,60,259,1,6,1,141,22,20,36,63,1,5,0,2,0,4,7,40,12,5,8,10,3,19,26,52,30,35,0,0
ythaha668@lemmy.world,111,33,31,11,126,5,0,0,8,24,0,4,7,72,0,1,16,162,126,0,47,10,1,3,46,30,2,83,4,4,0,0,0,0
Roundcat@lemmy.ca,243,0,0,5,6,40,111,42,0,0,6,0,11,0,0,0,15,2,56,38,1,15,53,0,92,75,12,68,0,46,21,0,0,0
grant@toast.ooo,374,29,14,30,21,142,0,0,0,0,152,0,58,6,92,7,161,0,0,3,24,39,26,0,0,0,17,0,36,14,12,0,0,0
neurospice@lemmy.dbzer0.com,70,7,29,66,77,8,0,71,4,9,106,0,25,4,0,8,31,37,3,7,45,89,55,4,8,13,44,57,1,0,74,2,0,0
Techno@lemmy.world,289,0,1,2,22,52,0,0,20,40,200,0,10,0,0,2,40,0,0,0,0,12,150,0,0,0,0,0,0,5,102,0,0,0
mac@programming.dev,304,149,229,11,38,42,0,0,0,6,12,6,15,0,10,3,5,7,1,0,1,45,20,8,3,1,4,0,7,11,1,8,0,0
Gamer_Lab1234@lemmy.world,154,22,46,29,32,9,56,2,10,19,14,8,37,10,4,12,23,20,2,0,19,22,38,4,7,30,22,194,6,95,0,0,0,0
talou@lemmy.world,4,97,1,1,9,9,0,1,0,7,0,32,228,1,0,0,5,0,0,15,272,57,114,29,27,4,7,3,1,2,3,16,0,0
komplekx@lemmy.world,623,0,0,0,0,38,8,0,0,0,59,26,64,0,0,0,5,0,0,0,0,12,0,0,5,0,0,0,0,104,1,0,0,0
stoneykins@lemmy.world,78,0,15,17,304,8,0,0,0,0,56,4,87,28,26,21,92,2,0,0,19,45,23,0,0,43,0,48,0,27,0,0,0,0
KrisDeltarune@lemmy.world,483,1,0,0,1,27,0,0,0,0,0,29,47,0,0,2,0,27,43,0,2,0,7,36,19,21,1,37,1,150,8,0,0,0
577_Rhea@lemmy.blahaj.zone,24,1,0,0,0,124,0,0,0,0,505,7,8,0,0,0,7,0,0,0,0,214,7,0,7,0,1,28,0,7,0,0,0,0
crazyminner@sh.itjust.works,858,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
redw0rm@kerala.party,91,6,5,12,33,0,0,9,9,7,43,193,91,0,0,1,55,0,0,0,0,30,0,0,50,0,0,46,1,224,20,4,0,0
4rano@lemmy.world,2,0,0,0,0,14,15,25,0,0,204,36,1,0,0,0,5,0,0,0,0,41,239,0,92,66,2,0,14,172,0,0,0,0
soliloquy@startrek.website,840,0,0,0,2,7,0,11,32,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,6,0,0
ack12@programming.dev,246,174,204,17,32,67,0,0,1,8,6,6,15,0,6,8,5,9,0,1,0,56,15,10,2,1,1,1,7,23,1,2,0,0
hubi@feddit.de,79,16,14,37,4,19,14,5,9,11,0,15,44,0,0,0,0,2,0,0,35,108,1,1,3,14,11,140,14,30,7,287,0,0
slakett@feddit.de,536,7,0,0,0,94,0,0,0,0,0,0,0,0,0,2,274,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GaiusGornicusCaesar@startrek.website,351,0,0,21,22,20,0,0,96,18,24,19,2,4,0,0,3,0,0,0,19,44,13,0,1,0,1,51,40,167,0,0,0,0
Atan@lemmy.ml,0,0,0,0,0,26,0,0,0,0,0,33,82,0,0,117,0,0,0,0,0,77,335,0,1,117,0,0,0,120,5,0,0,0
waterplants@lemm.ee,33,15,0,41,29,88,0,0,6,0,13,4,105,76,6,9,116,0,26,22,75,22,17,0,0,0,1,3,0,7,197,0,0,0
redd@discuss.tchncs.de,75,12,1,128,278,21,0,0,1,0,137,9,7,0,45,9,2,1,1,0,0,0,53,9,0,0,0,0,34,87,0,0,0,0
Melkmeisje@lemmy.world,238,0,0,1,8,61,0,0,22,39,221,14,10,0,0,3,40,0,0,0,0,32,123,0,0,0,0,0,0,3,95,0,0,0
L3s@lemmy.world,148,0,3,67,22,48,0,0,0,105,32,13,0,0,46,22,0,50,0,0,0,146,32,42,0,0,0,10,0,42,41,38,0,0
BloodSurg@lemmy.world,23,26,13,3,205,29,0,0,5,15,15,49,23,0,0,43,0,11,0,6,24,10,0,3,16,93,4,62,168,53,8,0,0,0
PwnTra1n@lemmy.world,15,18,16,18,15,32,0,0,2,1,4,95,63,0,0,65,0,0,0,0,0,114,95,0,0,67,1,0,0,285,0,0,0,0
SebSnares@feddit.de,283,4,0,3,39,9,0,0,7,1,0,7,106,7,0,18,2,55,0,0,0,0,0,0,9,0,0,19,132,72,87,35,0,0
mira@lemmy.blahaj.zone,126,3,16,18,0,0,5,20,0,0,0,36,60,0,0,41,0,0,0,0,0,63,0,0,0,84,9,131,2,257,0,23,0,0
qubik@lemmy.world,73,0,0,0,0,2,0,0,0,0,0,0,222,0,0,0,1,0,0,0,0,7,427,0,0,0,0,0,0,162,0,0,0,0
SeaOfTroubles@lib.lgbt,366,0,0,0,41,7,77,0,0,0,54,5,36,0,0,3,2,0,1,0,0,6,72,0,0,5,0,26,0,188,3,0,0,0
Monologue@lemmy.zip,250,0,34,0,0,22,0,38,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,238,0,0,0,0
panterita@lemmy.world,42,0,22,22,19,14,0,0,0,1,13,1,3,1,3,0,3,0,0,3,0,721,0,0,0,4,0,0,7,8,0,0,0,0
fede@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,0,0,0,0,0,0,0,0,0,0,0
Firefly7@lemmy.blahaj.zone,469,0,0,0,2,4,0,0,3,19,203,0,21,0,0,26,1,0,0,0,0,63,29,3,30,0,0,11,0,0,0,0,0,0
jack@monero.town,45,0,109,0,0,6,0,0,0,0,133,0,205,0,0,0,1,0,0,0,0,2,11,0,361,0,0,0,0,3,0,0,0,0
LopensLeftArm@sh.itjust.works,4,0,0,0,0,20,0,0,0,0,0,0,19,0,0,0,0,0,13,3,0,0,295,0,0,0,0,0,0,519,0,0,0,0
Definitelynotacat@sh.itjust.works,1,0,0,0,0,49,6,135,0,0,0,0,24,61,10,11,42,85,0,0,0,272,5,1,57,42,37,32,0,0,0,0,0,0
uis@lemmy.world,518,15,2,17,71,545,0,0,1,0,1,10,16,4,0,0,0,18,14,2,14,28,3,0,124,65,0,252,94,18,0,0,0,0
broadwell@lemmy.world,136,1,0,0,0,3,0,0,0,0,0,0,289,115,0,0,1,193,90,0,1,0,1,36,0,0,0,0,0,0,0,0,0,0
HeyHo@feddit.de,24,0,0,0,1,70,0,0,7,67,0,0,21,0,0,0,410,61,0,0,0,0,1,0,0,0,2,52,0,147,0,0,0,0
MaxHardwood@lemmy.ca,647,0,3,42,79,2,0,0,33,0,1,23,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,17,4,0,0,0
Today@lemmy.world,111,0,45,91,289,1,0,0,0,0,0,0,0,0,0,7,136,0,0,0,0,5,114,0,28,0,0,0,0,34,0,0,0,0
Rooki@lemmy.world,185,5,123,33,0,42,0,0,0,0,20,0,20,0,0,2,45,1,0,0,0,44,17,252,9,0,0,0,0,21,39,0,0,0
daskibby@lemmy.world,100,27,29,21,1,31,71,63,42,18,30,48,32,15,36,8,0,0,0,9,7,0,23,119,0,0,0,0,1,103,0,21,0,0
federalreverse@feddit.de,5,0,0,3,5,12,15,170,98,26,0,0,0,0,0,0,1,462,0,0,0,0,15,0,0,0,0,18,0,0,0,24,0,0
xLy@programming.dev,257,198,172,19,24,45,0,0,0,3,9,4,15,0,0,7,4,9,0,1,2,47,17,3,0,0,0,0,0,13,2,3,0,0
7eter@feddit.de,234,58,10,7,47,63,0,0,5,20,18,28,31,25,2,40,105,2,3,4,2,11,15,2,58,9,1,3,0,30,18,17,0,0
silvershrimp0@lemmy.world,3,3,9,51,281,2,13,37,0,0,0,3,3,21,0,0,0,0,222,3,5,0,0,124,3,2,0,49,1,12,0,0,0,0
Ninjabread@lemmy.ml,54,0,0,20,37,0,0,0,22,38,0,0,0,0,0,21,15,27,8,0,0,0,280,306,0,0,0,0,0,18,0,0,0,0
verb@mander.xyz,58,7,0,19,6,11,45,107,3,8,25,84,15,4,6,4,26,6,5,6,2,6,14,6,42,15,4,10,11,267,18,4,0,0
senkora@lemmy.zip,378,45,0,0,318,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0
IchLiebeKetchup@feddit.de,27,6,0,0,0,142,0,0,0,0,0,0,67,0,0,0,0,0,7,0,0,0,396,0,157,0,0,0,0,39,0,0,0,0
angrath@mtgzone.com,56,6,5,19,5,14,60,107,3,6,28,82,16,3,5,3,26,5,5,13,4,1,14,6,53,6,2,12,12,234,23,3,0,0
Xanthippe@feddit.de,29,0,28,28,10,1,8,4,1,0,0,107,101,0,0,81,0,0,0,0,0,50,125,0,50,98,1,0,0,103,2,0,0,0
favrion@toast.ooo,366,3,0,0,15,80,4,0,0,0,59,223,42,4,0,0,1,0,3,0,2,10,1,0,0,0,0,14,0,33,18,3,0,0
mcdolan@lemmy.world,19,27,59,183,175,2,79,13,25,66,0,0,0,9,0,0,0,24,106,0,0,1,5,6,0,0,0,0,0,5,20,0,0,0
GreenProton@lemmy.blahaj.zone,61,0,1,0,0,0,0,0,0,0,482,2,0,0,0,0,0,0,0,0,0,270,6,0,0,0,0,0,0,0,0,0,0,0
SomeBoyo@feddit.de,171,0,17,40,197,23,0,0,0,2,2,0,72,0,0,0,25,0,0,0,0,23,0,0,7,0,0,0,16,219,0,0,0,0
Andy@lemmy.blahaj.zone,260,0,0,0,11,10,0,0,0,0,1,1,0,0,0,0,0,0,46,406,1,1,3,0,0,0,3,6,0,63,0,0,0,0
ethan@aussie.zone,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,42,0,0,0,0,0,2,0,0,0,0
Ramhorn01@lemm.ee,426,0,0,42,0,43,65,0,7,103,1,39,18,0,0,23,1,19,0,0,0,6,6,0,0,0,0,0,0,11,0,0,0,0
bstix@feddit.dk,325,16,30,23,187,8,0,12,28,32,2,5,2,3,0,0,1,8,0,0,0,9,16,0,0,0,0,0,7,68,10,13,0,0
Kookaburra@lemmy.world,84,0,0,0,58,12,0,0,0,4,22,49,95,0,0,79,57,0,0,0,0,75,69,2,6,56,59,45,0,22,6,0,0,0
Aequitas@feddit.de,334,0,0,40,1,24,0,13,81,0,2,73,1,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,171,1,47,0,0
_jj_@feddit.ch,1,0,5,7,55,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,134,40,0,0,0,0,0,0,382,0,0,0,0
krafting@lemmy.world,346,0,0,1,31,15,0,0,0,0,15,9,70,11,14,13,12,21,0,25,0,24,15,25,17,44,3,22,1,44,3,10,0,0
sky@slrpnk.net,51,7,1,2,2,11,56,94,12,6,25,74,28,2,9,6,12,5,4,5,4,4,20,5,33,7,15,14,11,244,17,4,0,0
whitleyodonne@lemmy.world,521,0,5,1,1,167,0,0,1,1,1,0,0,0,3,7,9,9,9,0,0,0,0,0,1,0,0,6,23,7,12,2,0,0
the_real_monte@sh.itjust.works,205,1,0,93,0,20,0,0,0,1,0,0,14,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,447,0,0,0,0
TosefJaylor@lemm.ee,257,0,43,63,18,4,4,14,0,0,22,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,9,0,129,0,206,0,0
eagleeyedtiger@lemmy.nz,137,0,1,24,16,4,0,0,24,51,0,1,1,0,0,1,2,16,2,1,0,99,32,146,0,1,0,62,0,163,0,0,0,0
BembelSommelier@feddit.de,189,1,41,13,0,108,0,0,3,0,0,0,0,0,0,95,55,10,0,0,4,22,44,22,4,0,0,0,0,113,13,40,0,0
yistdaj@pawb.social,139,0,0,0,0,2,0,0,0,0,50,90,23,5,4,135,174,77,0,0,0,8,43,0,24,0,0,0,1,0,0,0,0,0
C0RBEENO@toast.ooo,20,29,2,8,26,3,0,1,13,3,2,18,6,11,0,5,0,106,33,11,26,33,7,0,37,179,0,63,83,13,14,11,0,0
Mirodir@lemmy.fmhy.net,455,42,30,23,6,13,11,1,52,19,0,20,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,17,0,0
terkaz@discuss.online,33,0,0,0,0,64,51,0,0,0,57,0,81,0,0,0,0,0,0,2,57,6,155,0,6,0,0,3,0,235,0,0,0,0
unautrenom@jlai.lu,1,0,0,0,1,5,0,0,41,2,19,5,1,12,38,132,199,0,0,0,0,0,177,0,0,0,0,0,83,8,15,10,0,0
Globalwhole@lemmy.world,251,1,1,0,22,37,0,0,5,0,160,14,8,0,0,2,39,0,0,0,0,14,112,0,0,0,0,0,0,4,79,0,0,0
7eter@lemmy.ml,176,11,10,3,29,52,0,0,4,0,16,29,20,6,2,41,69,21,42,18,1,14,3,0,103,10,2,12,2,45,6,0,0,0
aircooledjenkins@lemmy.world,269,0,0,0,6,11,0,0,0,0,36,54,104,23,0,14,0,0,0,0,31,11,146,0,16,0,0,0,0,23,0,0,0,0
u_1f914@lemmy.world,88,0,4,39,5,0,0,0,0,0,282,10,120,8,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,114,0,0,0,0
SwingTheVine@lemmy.world,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,721,4,0,0,0,0,0,1,3,0,0,0
011@lemmy.world,41,0,0,0,8,7,0,0,5,0,0,0,1,0,0,0,120,0,0,0,0,0,276,0,0,0,0,0,0,280,0,0,0,0
viivol@lemm.ee,302,3,2,2,24,23,7,0,1,0,40,24,83,13,6,20,1,0,0,6,3,9,31,13,14,0,1,32,21,37,17,1,0,0
Staze@ani.social,129,0,0,0,0,45,0,0,0,0,163,0,0,0,0,145,142,0,0,0,0,50,61,0,0,0,0,0,0,0,0,0,0,0
SanguinePar@lemmy.world,493,0,0,0,0,10,0,0,0,0,0,2,48,4,0,8,10,0,0,0,0,28,89,0,0,0,0,0,8,35,0,0,0,0
Starman_x64@lemmy.world,195,51,38,14,27,38,18,3,1,2,0,1,195,9,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,3,16,5,0,0
BigChungus21@lemmy.world,74,43,12,6,13,12,0,0,0,2,6,22,31,17,1,12,0,0,0,13,87,68,77,4,31,31,1,119,28,18,2,0,0,0
talou@lemmy.ml,3,22,1,0,9,14,3,1,0,0,1,35,77,0,0,13,5,0,0,14,275,140,23,24,21,7,5,1,2,11,5,15,0,0
0_0@lemmy.world,138,23,0,0,0,0,0,0,0,0,0,0,257,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,47,0,0,0
lemming@feddit.de,433,14,0,0,0,11,0,0,0,0,17,0,95,38,0,0,0,0,0,0,0,0,1,0,78,0,0,36,0,0,0,0,0,0
WeirdAlex03@lemmy.zip,301,22,8,55,4,14,0,35,29,45,2,0,38,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,131,15,2,0,0,0
Cloudburst@lemmy.blahaj.zone,9,100,49,101,35,28,0,19,1,7,2,40,6,0,0,6,12,1,1,4,19,71,42,23,4,52,0,19,46,16,1,0,0,0
eqminmax@lemmy.world,429,6,22,0,0,48,0,0,0,0,5,0,0,0,0,0,101,84,0,0,2,9,6,0,0,0,0,0,1,0,0,0,0,0
Hidono@lemmy.world,2,3,0,0,80,0,0,10,197,80,13,56,16,0,0,0,0,0,2,0,0,0,92,43,0,0,0,4,0,44,68,0,0,0
frank@sopuli.xyz,472,0,6,32,13,9,0,0,0,0,0,0,0,9,0,0,0,0,33,9,1,4,0,86,12,5,0,0,0,14,0,0,0,0
Levsgetso@lemmy.zip,212,0,0,89,42,5,0,0,0,14,0,144,0,0,0,15,85,2,0,0,2,0,25,0,0,0,0,0,0,69,0,0,0,0
SummerIsTooWarm@lemmy.ml,171,4,0,0,7,0,0,5,58,2,0,163,17,0,0,12,6,0,0,0,0,18,4,0,0,3,0,24,8,81,6,115,0,0
Celestia@lemmy.world,14,70,1,0,0,279,0,3,0,0,11,5,3,39,1,20,4,0,2,1,16,61,50,19,37,17,15,20,0,14,0,0,0,0
Drinvictus@discuss.tchncs.de,26,0,0,0,0,147,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,1,49,0,0,0,0,1,0,453,0,0,0,0
vintprox@geddit.social,0,0,0,0,0,16,9,14,72,277,42,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,76,122,49,0,0
h3ndrik@feddit.de,124,0,0,0,2,1,0,0,0,0,18,30,148,0,0,32,0,0,0,0,0,51,72,0,53,18,0,0,0,137,10,0,0,0
patyk@lemmy.world,21,14,2,0,2,48,0,0,187,24,6,4,97,0,69,47,79,4,0,0,0,8,8,0,62,3,0,0,0,10,0,0,0,0
metarmask@sh.itjust.works,79,0,0,0,1,53,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0
hawthornbunny@lib.lgbt,60,39,8,24,0,11,15,1,14,8,1,23,21,0,0,21,230,17,0,0,3,137,9,2,6,16,0,1,5,9,4,0,0,0
poot@sh.itjust.works,114,79,0,28,0,25,28,2,0,54,140,0,128,57,0,0,2,0,0,0,0,2,8,0,0,0,0,1,0,6,0,3,0,0
skillissuer@lemmy.world,96,3,9,75,12,18,0,0,2,0,0,0,119,3,0,0,68,12,0,0,0,9,110,0,0,0,0,0,0,140,0,0,0,0
rufus@discuss.tchncs.de,55,0,0,0,0,6,0,0,0,0,14,20,159,1,1,34,0,0,0,0,1,29,73,0,51,38,0,0,0,190,4,0,0,0
Olissipo@lemmy.pt,136,0,0,0,0,2,0,0,0,0,0,0,2,0,0,15,86,0,0,0,57,20,14,0,0,0,0,0,0,22,321,0,0,0
wetnoodle@toast.ooo,340,4,5,0,0,12,0,0,0,0,51,6,0,0,0,2,0,0,0,0,6,140,79,0,0,6,1,0,0,22,0,0,0,0
igorlogius@lemmy.world,95,0,0,0,0,26,0,0,0,0,81,13,56,120,0,0,0,0,0,0,0,0,10,0,3,105,0,2,0,161,0,0,0,0
ScandalFan85@feddit.de,271,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,19,168,0,0,0,0
frogman@beehaw.org,170,91,2,11,82,0,0,0,0,15,0,55,163,0,0,0,59,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
KiraKo@feddit.de,231,2,2,0,0,20,0,0,0,0,0,5,8,0,0,1,0,0,0,0,0,147,4,0,0,0,0,217,0,28,6,0,0,0
somerandomperson1231@lemmy.dbzer0.com,124,1,0,1,2,0,42,0,41,57,0,13,22,0,0,0,0,0,0,0,18,5,86,175,58,23,0,0,0,0,0,0,0,0
Atrabiliousaurus@lemmy.world,396,0,0,0,0,0,0,0,0,0,33,0,72,0,0,62,0,0,0,0,0,44,2,0,0,5,0,0,0,54,0,0,0,0
BlasphemicMantis@beehaw.org,16,0,6,0,0,128,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,12,0,469,0,0,0,0,0,0,32,0,0
Homestuck@lemmy.blahaj.zone,206,0,0,1,0,6,1,0,0,0,30,17,0,0,9,0,366,0,0,0,0,0,2,0,0,0,0,0,0,19,9,0,0,0
Aloso@programming.dev,106,0,1,15,18,2,0,0,0,1,35,0,48,0,8,1,1,1,0,0,11,199,8,1,12,26,0,158,0,7,0,0,0,0
ludrol@szmer.info,137,17,5,30,43,9,18,35,29,8,20,2,1,67,0,0,0,0,0,0,0,47,89,9,7,10,0,49,0,17,3,0,0,0
prepare4claire@lemmy.blahaj.zone,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,422,0,0,0,0,0,0
aelorius@jlai.lu,63,13,3,0,0,99,2,0,0,14,17,129,15,0,0,8,15,0,0,2,0,2,86,0,2,13,0,0,0,159,0,7,0,0
vaalen@feddit.nu,0,0,0,0,0,5,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,16,0,0,0,0
redw0rm@lemmy.fmhy.net,32,25,2,9,20,1,0,6,50,2,41,142,64,0,0,0,39,0,0,0,0,0,0,0,42,0,0,80,0,77,13,2,0,0
MLPixel@lemmy.world,17,14,34,7,9,18,0,21,19,12,22,45,30,26,21,46,7,11,5,28,18,58,43,26,20,32,0,19,6,28,0,0,0,0
simple@lemm.ee,139,4,0,7,3,17,0,0,6,0,55,9,75,117,0,0,0,0,0,0,10,36,91,0,37,24,0,0,0,0,12,0,0,0
CycoralFish@lemmy.world,29,70,15,63,68,12,1,2,4,8,18,9,23,26,1,9,3,22,0,7,74,36,20,25,42,19,2,8,4,6,15,0,0,0
exploringnano@nano.garden,314,15,76,11,4,54,45,11,0,13,64,12,1,0,0,0,5,0,0,0,0,2,0,0,0,1,8,0,0,4,0,0,0,0
ArieTheFloof@pawb.social,271,18,2,6,18,1,0,32,0,0,14,0,2,0,0,0,1,69,0,0,0,22,38,13,29,14,25,24,1,9,30,0,0,0
astrionic@beehaw.org,344,68,39,33,2,12,12,11,27,8,0,9,3,0,0,0,0,0,0,0,7,9,0,0,0,0,0,34,2,0,18,0,0,0
Otegon@programming.dev,187,80,94,7,28,28,0,0,0,7,12,4,19,1,0,10,21,4,0,0,0,54,26,11,2,6,1,4,11,15,2,3,0,0
mobcharacter@lemmy.world,64,0,0,0,0,32,0,0,0,0,130,0,0,0,0,147,113,0,0,0,0,62,65,0,9,0,0,0,0,13,1,0,0,0
Kflash2814@lemmy.world,192,72,7,5,90,11,0,0,0,4,2,15,19,5,0,2,1,17,56,8,3,22,8,2,7,6,0,50,2,24,5,0,0,0
atlas@reddthat.com,229,29,4,0,8,58,23,0,0,8,7,41,0,0,35,0,32,0,0,0,0,0,0,51,66,35,2,0,0,0,0,0,0,0
Setarkus@lemmy.world,201,0,0,47,5,5,0,0,0,0,0,1,0,0,84,106,97,35,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CaptainBlagbird@lemmy.blahaj.zone,8,0,0,0,1,48,0,0,0,0,379,48,0,0,0,0,0,0,0,0,0,140,1,0,0,0,0,0,0,0,0,0,0,0
Fluttershy@lemm.ee,46,36,14,12,6,100,0,0,0,8,7,16,5,37,19,20,22,5,1,27,21,93,41,15,17,13,0,34,3,4,3,0,0,0
Pandantic@midwest.social,94,3,0,5,24,22,0,0,0,0,9,1,14,0,18,29,36,0,0,9,13,0,132,63,35,0,48,0,4,47,13,6,0,0
monerobull@monero.town,106,0,103,2,80,21,17,15,0,0,254,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
Sidge@lemm.ee,73,17,0,0,0,2,0,0,0,0,0,12,0,0,0,0,16,136,0,0,0,23,168,2,0,0,0,0,0,140,0,31,0,0
someguy3@lemmy.ca,27,46,72,0,1,13,0,0,1,0,46,96,1,0,0,16,61,97,0,0,0,0,0,0,0,0,0,0,1,85,0,53,0,0
PandaScarlett@lemmy.world,25,0,0,0,0,4,0,0,0,0,0,2,489,0,0,15,0,0,0,2,5,1,0,0,0,0,0,0,0,68,2,0,0,0
StillWatersPony@lemmy.world,5,74,13,27,7,1,0,0,5,0,0,10,8,13,0,0,16,64,71,82,17,8,39,55,19,2,0,35,16,22,1,0,0,0
LittleEndu@lemmy.world,40,58,6,89,6,0,27,40,40,48,0,0,0,0,4,0,3,25,0,0,10,15,28,38,23,0,29,27,12,3,0,35,0,0
Comfortablyglum@sh.itjust.works,132,6,24,1,0,57,0,0,0,0,35,17,2,0,10,0,0,140,0,0,7,89,14,0,0,2,1,16,10,38,1,0,0,0
dom@lemmy.ca,274,1,0,0,6,31,13,20,2,0,0,0,50,13,1,6,14,15,4,7,10,28,0,0,0,0,0,14,1,85,5,0,0,0
mxcory@lemmy.blahaj.zone,131,0,0,0,4,16,0,0,0,0,0,4,158,0,0,0,56,0,0,0,0,37,7,0,130,0,6,50,0,0,0,0,0,0
rookiTest@lemmy.world,63,3,90,35,0,5,0,0,0,0,0,0,8,0,0,39,36,1,0,0,0,29,17,227,9,0,0,0,0,0,36,0,0,0
kaida@feddit.de,32,0,0,13,9,6,0,0,0,4,15,0,18,0,0,16,0,0,2,2,0,106,48,6,21,0,0,133,0,146,0,20,0,0
Domkat@feddit.de,44,0,0,0,0,0,0,0,0,161,223,0,87,0,0,0,0,0,0,5,4,1,33,0,4,2,0,1,0,32,0,0,0,0
Wilker@lemmy.blahaj.zone,27,6,6,4,0,25,0,2,6,0,27,19,11,68,1,20,32,3,3,0,3,41,3,1,18,3,0,7,234,20,3,2,0,0
Tenthrow@lemmy.world,57,0,0,25,0,1,0,0,0,0,0,0,50,0,34,88,96,0,0,0,15,26,54,19,60,0,24,0,0,36,8,0,0,0
michl@sh.itjust.works,190,3,18,0,0,4,0,18,0,0,34,6,8,11,0,9,0,0,0,0,6,7,18,13,0,25,0,4,0,192,0,26,0,0
wowsa@lemmy.world,102,52,0,0,0,2,0,0,0,0,0,4,87,38,0,5,0,0,0,0,0,4,2,0,0,10,0,0,0,184,99,0,0,0
alaliliiso@casavaga.com,36,0,0,0,0,11,0,0,0,0,7,66,28,0,0,27,5,0,0,0,0,107,30,0,0,101,0,10,36,112,11,0,0,0
Navarian@lemm.ee,0,0,0,0,0,32,0,55,0,0,0,0,0,0,0,0,1,0,0,14,1,0,9,0,0,0,0,0,0,353,72,48,0,0
colares@lemmy.eco.br,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
